_id,Category,Supporting Ministry,Community,Project,Status,Target Completion Date,Description,Result,Area,Region,Address,Postal Code,Highway / Transit Line,Estimated Total Budget,Municipal Funding,Provincial Funding,Federal Funding,Other Funding,Website,Latitude,Longitude
342,Child care,Education,Toronto,Scarborough Centre for Healthy Communities,Complete,Sep-18,Renovation of existing building,Renovation to accommodate 1 community-based EarlyON room,Toronto,Central,4110 LAWRENCE AVE E,M1E 2S1,,255000,,Yes,,,,43.76722,-79.194798
343,Child care,Education,Toronto,SickKids Center for Community Mental Health,Complete,Sep-18,Renovation of existing building,Renovation to accommodate 2 community-based EarlyON rooms,Toronto,Central,1645 SHEPPARD AVE W,M3M 2N4,,510000,,Yes,,,,43.742443,-79.496186
344,Child care,Education,Toronto,St Stephen's Waterfront Child Care,Complete,Sep-19,Expansion of existing building,Addition to accommodate 24 community-based child care spaces,Toronto,Central,635 QUEENS QUAY W,M5V 3G3,,525000,,Yes,,,,43.63576,-79.397191
345,Child care,Education,Toronto,Terry Tan Bloordale,Complete,Sep-20,Expansion of existing building,Addition to accommodate 10 community-based child care spaces,Toronto,Central,4258 BLOOR ST W,M9C 1Z7,,510000,,Yes,,,,43.634495,-79.568788
346,Child care,Education,Toronto,West End YMCA,Complete,Sep-18,Renovation of existing building,Renovation to accommodate 15 community-based child care spaces,Toronto,Central,931 COLLEGE ST,M6H 1A1,,262500,,Yes,,,,43.653429,-79.425932
347,Child care,Education,Toronto,York University Cooperative Daycare,Complete,Sep-18,Expansion of existing building,Addition to accommodate 15 community-based child care spaces,Toronto,Central,90 ATKINSON RD,M3J 2S5,,510000,,Yes,,,,43.771302,-79.500658
348,Child care,Education,Toronto,Elmlea Junior Public Elementary School,Planning,Jan-24,Expansion of existing school,Addition to accommodate 88 child care spaces,Toronto,Central,50 HADRIAN DR,M9W 1V4,,2727603,,Yes,,,,43.7161703,-79.5501898
349,Child care,Education,Toronto,St. Marguerite Bourgeoys Catholic Elementary School,Planning,Sep-23,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,75 ALEXMUIR BLVD,M1V 1H6,,545521,,Yes,,,,43.80808,-79.28554
350,Child care,Education,Toronto,St. Florence Catholic Elementary School,Planning,Sep-23,Renovation of existing school,Renovation to accommodate 49 child care spaces,Toronto,Central,101 MURISON BLVD,M1B 2L6,,818281,,Yes,,,,43.79868,-79.2073
351,Child care,Education,Toronto,St. Malachy Catholic Secondary School,Planning,Sep-24,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,80 BENNETT RD,M1E 3Y3,,1636562,,Yes,,,,43.77131,-79.16582
352,Child care,Education,Toronto,école élémentaire catholique du Sacré-Cœur,Planning,2022,Renovation of existing school,Renovation to accommodate 24 child care spaces,Toronto,Central,98 ESSEX ST,M6G 1T3,,280783,,Yes,,,,43.6674144,-79.4247821
353,Child care,Education,Toronto,école élémentaire catholique Sainte-Madeleine,Planning,2022,Renovation of existing school,Renovation to accommodate 39 child care spaces,Toronto,Central,1 NESS DR,M3A 2W1,,545521,,Yes,,,,43.7626,-79.32274
354,Child care,Education,Uxbridge,Scott Central Public Elementary School,Complete,Apr-19,Expansion of existing school,Addition and renovation to accommodate 49 child care spaces,Durham,Central,421 SANDFORD RD,L0C 1E0,,756255,,Yes,,,,44.13566,-79.20617
355,Child care,Education,Uxbridge,St. Joseph Catholic Elementary School,Complete,Jan-19,Renovation of existing school,Renovation to accommodate 24 child care spaces,Durham,Central,25 QUAKER VILLAGE DR,L9P 1A1,,257127,,Yes,,,,44.10667,-79.13869
356,Child care,Education,Uxbridge,Scott Central Public Elementary School,Planning,Sep-23,Expansion of existing school,Addition to accommodate 49 child care spaces,Durham,Central,421 SANDFORD RD,L0C 1E0,,1008341,,Yes,,,,44.13566,-79.20617
357,Child care,Education,Vaughan,Pope Francis Catholic Elementary School,Complete,Sep-18,Expansion of existing school,Addition to accommodate 49 child care spaces,York,Central,15 AV SECORD,L4H 3Z3,,2068570,,Yes,,Yes,,43.83015,-79.65562
358,Child care,Education,Vaughan,École élémentaire publique la Fontaine,Complete,Sep-18,Expansion of existing school,Addition to accommodate 49 child care spaces and 1 EarlyON room,York,Central,10110 ISLINGTON AVE,L0J 1C0,,2492279,,Yes,,Yes,,43.83457,-79.62107
359,Child care,Education,Vaughan,École élémentaire catholique Le-Petit-Prince,Complete,Jan-21,Expansion of existing school,Addition to accommodate 15 child care spaces,York,Central,79 AVRO RD,L6A 1Y3,,711112,,Yes,,Yes,,43.85,-79.5246
360,Child care,Education,Vaughan,Netivot Ha Torah,Complete,Sep-20,Renovation of existing building,Renovation to accommodate 87 community-based child care spaces,York,Central,18 ATKINSON AVE,L4J 8C8,,500000,,Yes,,,,43.809198,-79.443308
361,Child care,Education,Vaughan,Social Enterprise for Canada Woodbridge EarlyON,Complete,Sep-18,Renovation of existing building,Renovation to accommodate 2 community-based EarlyON rooms,York,Central,140 WOODBRIDGE AVE,L4L 4K9,,225000,,Yes,,,,43.785584,-79.593374
362,Child care,Education,Vaughan,The Congregation of the Passionist Sisters of San Paola,Complete,Sep-20,Renovation of existing building,Renovation to accommodate 141 community-based child care spaces,York,Central,1431 CLARENCE ST,L4H 3C4,,386000,,Yes,,,,43.820662,-79.606878
363,Child care,Education,Vaughan,Vaughan Metropolitan Centre YMCA,Complete,Sep-19,Expansion of existing building,Addition to accommodate 75 community-based child care spaces,York,Central,101 APPLE MILL RD,L4K 5Z5,,2500000,,Yes,,,,43.795996,-79.52867
364,Child care,Education,Waterloo,École élémentaire catholique Mère-Élisabeth-Bruyère,Under construction,2022,Expansion of existing school,Addition to accommodate 24 child care spaces,Waterloo,Southwest,280 GLENRIDGE DR,N2J 3W4,,1124239,,Yes,,Yes,,43.4832,-80.51039
365,Child care,Education,Waterloo,école élémentaire publique l'Harmonie,Planning,2022,Expansion of existing school,Addition to accommodate 73 child care spaces,Waterloo,Southwest,158 BRIDGEPORT RD E,N2J 2K4,,2139296,,Yes,,,,43.47168,-80.50794
366,Child care,Education,West Elgin,Aldborough Public Elementary School,Under construction,2023,Expansion of existing school,Addition to accommodate 64 child care spaces and 2 EarlyON rooms,Elgin,Southwest,11443 FURNIVAL RD,N0L 2C0,,3910174,,Yes,,,,42.55637,-81.66922
367,Child care,Education,West Elgin,St. Mary's Catholic Elementary School,Planning,2022,Renovation of existing school,Renovation to accommodate 15 child care spaces,Elgin,Southwest,128 WILLIAM ST,N0L 2P0,,556217,,Yes,,,,42.6053,-81.6022
368,Child care,Education,West Grey,Spruce Ridge Public Elementary School,Under construction,2022,Expansion of existing school,Addition to accommodate 39 child care spaces,Grey,Southwest,239 KINCARDINE ST,N0G 1R0,,2163227,,Yes,,,,44.17444,-80.8128
369,Child care,Education,West Nipissing,Our Lady of Sorrows Catholic Elementary School,Complete,Apr-19,Renovation of existing school,Renovation to accommodate 24 child care spaces,Nipissing,Northeast,680 COURSOL RD,P2B 3L1,,299982,,Yes,,,,46.36983,-79.91432
370,Child care,Education,West Perth,Upper Thames Public Elementary School,Complete,Mar-21,Expansion of existing school,Addition to accommodate 73 child care spaces,Perth,Southwest,165 FRANCES ST E RR 5,N0K 1N0,,2137683,,Yes,,,,43.4736,-81.18566
371,Child care,Education,Whitby,St. Leo Catholic Elementary School,Complete,Jan-19,Renovation of existing school,Renovation to accommodate 73 child care spaces,Durham,Central,120 WATFORD ST,L1M 1H2,,1008340,,Yes,,,,43.9642,-78.9507
372,Child care,Education,Whitby,Winchester Public Elementary School,Complete,Sep-20,Renovation of existing school,Renovation to accommodate 49 child care spaces,Durham,Central,70 WATFORD ST,L1M 1E8,,1008341,,Yes,,,,43.96112,-78.95096
373,Child care,Education,Whitby,St. Theresa Catholic Elementary School,Complete,Oct-20,Renovation of existing school,Renovation to accommodate 39 child care spaces,Durham,Central,173 CRAWFORTH ST,L1N 3S4,,504171,,Yes,,,,43.88675,-78.92185
374,Child care,Education,Whitby,École élémentaire catholique Jean-Paul II,Complete,Jan-21,Expansion of existing school,Addition to accommodate 24 child care spaces,Durham,Central,1001 HUTCHISON AVE,L1N 2A3,,504171,,Yes,,,,43.87759,-78.92517
375,Child care,Education,Windsor,St. Teresa of Calcutta Catholic Elementary School,Under construction,2023,Expansion of existing school,Addition to accommodate 73 child care spaces,Essex,Southwest,1860 CHANDLER RD,N8W 0A9,,2281554,,Yes,,,,42.3076176,-82.9854799
376,Child care,Education,Windsor,École élémentaire catholique Sainte-Thérèse,Planning,2022,Expansion of existing school,Addition to accommodate 15 child care spaces,Essex,Southwest,5305 TECUMSEH RD E,N8T 1C5,,529380,,Yes,,,,42.30812,-82.96004
377,Child care,Education,Windsor,École élémentaire catholique Saint-Edmond,Planning,2022,Expansion of existing school,Addition to accommodate 15 child care spaces,Essex,Southwest,1880 TOTTEN ST,N9B 1X3,,529380,,Yes,,,,42.28933,-83.04734
378,Child care,Education,Windsor,Ska:Na Family Learning Centre Northway,Complete,Sep-19,Expansion of existing building,Addition to accommodate 73 community-based child care spaces,Essex,Southwest,1699 NORTHWAY AVE,N9B 3L8,,2100000,,Yes,,,,42.28709,-83.055874
379,Child care,Education,Woodstock,Algonquin Public Elementary School,Complete,Sep-21,Expansion of existing school,Addition to accommodate 34 child care spaces,Oxford,Southwest,59 ALGONQUIN RD,N4T 1R8,,1516992,,Yes,,,,43.15131,-80.73352
380,Child care,Northern Development,Wabigoon First Nation,Wabigoon Lake Ojibway Nation - New Early-years Centre,Complete,Sep-21,Stage 1 of the Construction of a new Early Learning Centre,Development of a new early learning centre for the community ,,Northwest,"RR#1, Site 115, PO Box 300",P8N 2Y4,,380000,,Yes,,Yes,,49.62665,-92.47773
