index,Education investment in area,Transportation investment in area,Colleges/Universities investment in area,Health investment in area,Other investment in area
23464,510000,0,72428380,0,0
23465,0,0,0,0,0
23466,7560148,0,0,0,0
23467,0,0,0,0,0
23468,11083169,0,0,0,0
23469,7560148,0,0,0,0
23470,0,0,0,0,0
23471,0,0,0,0,0
23472,11083169,0,0,0,0
23473,0,0,0,0,0
23474,2261844,0,0,0,0
23475,510000,0,0,0,0
23476,2261844,0,0,0,0
23477,0,0,0,0,0
23481,0,0,0,0,0
23485,255000,0,0,0,0
23486,255000,0,0,0,0
23488,0,0,0,0,0
23491,255000,0,0,0,0
23493,0,0,0,0,0
23494,0,0,0,0,0
23497,0,0,0,0,547200
23498,0,0,0,0,0
23499,0,0,0,0,547200
23501,0,0,0,0,547200
23502,0,0,0,0,0
23503,0,0,0,0,0
23504,0,0,0,0,0
23505,0,0,0,0,0
23507,0,0,0,0,0
23508,0,0,0,0,0
23509,0,0,0,0,0
23510,0,0,0,0,0
23511,0,0,0,0,0
23513,0,0,0,0,0
23515,0,0,0,0,0
23516,0,0,0,0,0
23519,0,0,0,0,0
23520,0,0,0,0,0
23522,0,0,0,0,0
23524,255000,0,0,0,0
23525,0,0,0,0,0
23529,0,0,0,0,0
23530,0,0,0,0,0
23533,0,0,0,0,0
23536,0,0,0,0,0
23538,0,0,0,0,0
23539,0,0,0,0,0
23543,0,0,0,0,0
23544,0,0,0,0,0
23545,0,0,0,0,0
23546,0,0,0,0,0
23547,0,0,0,0,0
23552,0,0,0,0,0
23553,0,0,0,0,0
23554,0,0,0,0,0
23565,0,0,0,0,2100000
23569,0,0,0,0,0
23570,0,0,0,0,0
23581,0,0,0,0,0
23582,780000,0,0,0,2100000
23584,0,0,0,0,0
23631,0,0,115100000,44403300,712865000
23632,0,0,0,0,0
23650,0,0,0,0,0
23652,49406616,0,143713343,73001867,724141969
23656,0,0,0,0,0
23657,0,0,0,0,0
23658,0,0,0,0,695015000
23660,0,0,0,0,0
23670,0,0,0,0,0
23672,0,0,0,0,0
23676,0,0,143713343,44403300,761615000
23678,3032638,0,0,0,0
23680,0,0,0,0,0
23687,0,0,0,0,0
23690,0,0,0,0,0
23691,0,0,0,0,0
23692,0,0,0,0,0
23694,0,0,0,0,0
23695,0,0,0,0,0
23696,0,0,0,0,0
23700,0,0,0,0,0
23701,510000,0,0,73001867,0
23702,0,0,0,0,0
23705,0,0,0,0,695015000
23707,0,0,0,0,0
23708,0,0,0,0,0
23709,0,0,0,0,0
23711,0,0,0,0,0
23712,0,0,0,14731900,0
23713,0,0,0,0,0
23717,0,0,0,0,0
23718,0,0,0,0,0
23720,0,0,0,0,0
23725,0,0,0,0,0
23726,0,0,0,14731900,0
23733,0,0,0,0,0
23734,0,0,0,0,0
23737,0,0,0,0,0
23745,0,0,0,0,0
23757,0,0,0,0,0
23758,0,0,0,0,0
23759,0,0,0,0,0
23760,0,0,0,0,0
23761,0,0,0,0,0
23762,0,0,0,0,0
23763,0,0,0,0,0
23764,0,0,0,0,0
23765,0,0,0,0,0
23766,0,0,0,0,0
23767,2040000,0,0,0,0
23768,0,0,0,0,0
23769,0,0,0,0,0
23770,34405760,0,0,0,0
23771,34405760,0,0,0,0
23772,0,0,0,0,0
23773,0,0,0,0,0
23774,0,0,0,0,0
23775,0,0,0,0,0
23776,0,0,0,0,0
23777,0,0,0,14731900,0
23778,3406063,0,0,0,165000
23779,0,0,0,0,0
23780,0,0,0,0,0
23781,0,0,0,0,0
23782,0,0,0,0,0
23783,0,0,0,0,0
23784,0,0,0,0,0
23785,0,0,0,0,0
23786,0,0,0,0,0
23787,0,0,0,0,0
23788,3406063,0,0,0,0
23789,2040000,0,0,40000000,0
23790,0,0,0,0,0
23791,0,0,0,0,0
23792,3406063,0,0,0,0
23793,0,0,0,0,0
23794,0,0,0,0,0
23795,0,0,0,0,0
23796,0,0,0,0,0
23797,0,0,0,0,0
23798,0,0,0,0,0
23799,0,0,0,0,0
23800,0,0,0,0,0
23801,0,0,0,0,0
23802,0,0,0,0,0
23803,1039378,0,0,0,0
23804,0,0,0,0,0
23805,0,0,0,0,0
23806,2040000,0,0,0,0
23807,0,0,0,0,0
23808,0,0,0,0,0
23809,0,0,0,0,0
23810,0,0,0,0,0
23811,0,0,0,0,0
23812,0,0,0,0,0
23813,0,0,0,0,0
23814,0,0,0,0,0
23815,0,0,0,0,0
23816,0,0,0,0,0
23817,0,0,0,0,0
23818,3406063,0,0,0,0
23819,0,0,0,0,0
23820,0,0,0,0,0
23821,0,0,0,0,0
23822,0,0,0,0,0
23823,3406063,0,0,0,0
23824,0,0,0,0,0
23825,0,0,0,0,0
23826,0,0,0,0,0
23827,0,0,0,0,0
23828,0,0,0,0,0
23829,3406063,0,0,0,0
23830,3406063,0,0,0,0
23831,0,0,0,0,0
23832,0,0,0,0,0
23834,0,0,0,0,0
23835,23587058,0,0,0,0
23836,0,0,0,0,0
23837,5542529,0,0,0,0
23838,0,0,0,0,0
23839,0,0,0,0,0
23840,0,0,0,0,0
23841,0,0,0,0,0
23842,0,0,0,0,0
23843,0,0,0,0,0
23844,0,0,0,0,0
23845,0,0,0,0,0
23846,0,0,0,0,0
23847,23587058,0,0,0,0
23848,0,0,0,0,0
23849,0,0,0,0,0
23850,0,0,0,0,0
23851,0,0,0,0,0
23852,0,0,0,0,0
23853,0,0,0,0,0
23854,0,0,0,0,0
23855,0,0,0,0,0
23857,3406063,0,0,0,0
23859,0,0,0,0,0
23860,0,0,0,0,0
23861,0,0,0,0,0
23862,3406063,0,0,0,0
23863,0,0,0,0,0
23864,5542529,0,0,0,0
23865,3406063,0,0,0,0
23866,0,0,0,0,0
23867,0,0,0,0,0
23868,22848232,0,0,0,547200
23869,23587058,0,0,0,0
23870,23587058,0,0,0,0
23871,0,0,0,0,0
23872,0,0,0,0,0
23873,0,0,0,0,0
23874,0,0,0,0,0
23875,0,0,0,0,0
23876,0,0,0,0,0
23877,0,0,0,0,0
23878,23587058,0,0,0,0
23879,0,0,0,0,0
23880,0,0,0,0,0
23881,22848232,0,0,0,547200
23882,0,0,0,0,0
23883,23587058,0,0,0,547200
23884,0,0,0,0,0
23885,0,0,0,0,0
23886,0,0,0,0,0
23887,0,0,0,0,0
23888,0,0,0,0,0
23889,0,0,0,0,0
23890,0,0,0,0,0
23891,0,0,0,0,0
23892,0,0,0,0,0
23893,0,0,0,0,0
23894,0,0,0,0,0
23895,0,0,0,0,0
23896,0,0,0,0,0
23897,0,0,0,0,0
23898,0,0,0,0,0
23899,3980731,0,0,0,0
23900,0,0,0,0,0
23901,0,0,0,0,0
23902,0,0,0,0,0
23903,0,0,0,0,0
23904,0,0,0,0,0
23905,3980731,0,0,0,0
23906,0,0,0,0,0
23907,1873390,0,0,0,0
23908,0,0,0,0,0
23909,0,0,0,0,0
23910,0,0,0,0,0
23911,0,0,0,0,0
23912,0,0,0,0,0
23913,0,0,0,0,0
23914,0,0,0,0,0
23915,0,0,0,0,0
23916,0,0,0,0,0
23917,0,0,0,0,0
23918,0,0,0,0,0
23919,0,0,0,0,0
23920,0,0,0,0,0
23921,0,0,0,0,0
23922,23587058,0,0,0,0
23923,0,0,0,0,0
23924,0,0,0,0,0
23925,22848232,0,0,0,0
23926,0,0,0,0,0
23927,0,0,0,0,0
23928,0,0,0,0,0
23929,0,0,0,0,0
23930,0,0,0,0,0
23931,0,0,0,0,0
23932,0,0,0,0,0
23933,0,0,0,0,0
23934,0,0,0,0,0
23935,0,0,0,0,0
23937,0,0,0,0,0
23938,0,0,0,0,0
23939,255000,0,0,0,0
23940,0,0,0,0,0
23941,0,0,0,0,0
23942,0,0,0,0,0
23943,0,0,0,0,0
23944,3980731,0,0,0,0
23945,0,0,0,0,0
23946,3013889,0,0,0,0
23947,0,0,0,0,0
23948,0,0,0,0,0
23949,0,0,0,0,0
23950,0,0,0,0,0
23951,0,0,0,0,0
23952,0,0,0,0,0
23954,0,0,0,0,0
23955,0,0,0,0,0
23956,0,0,0,0,0
23957,3980731,0,0,0,0
23959,1286390,0,0,0,0
23960,0,0,0,0,0
23961,0,0,0,0,0
23962,0,0,0,0,0
23963,0,0,0,0,0
23964,0,0,0,0,0
23965,0,0,0,0,0
23968,0,0,0,0,0
23969,0,0,0,0,0
23970,0,0,0,0,0
23971,0,0,0,0,0
23972,0,0,0,0,0
23973,0,0,0,0,0
23974,0,0,0,0,0
23975,0,0,0,0,0
23976,0,0,0,0,0
23977,0,0,0,0,0
23978,0,0,0,0,0
23979,0,0,0,0,0
23980,0,0,0,0,0
23981,0,0,0,0,0
23982,0,0,0,0,0
23983,0,0,0,0,0
23984,0,0,0,0,0
23985,0,0,0,0,0
23986,0,0,0,0,0
23987,6162279,0,0,0,0
23988,0,0,0,0,0
23989,4555279,0,0,0,0
23990,0,0,0,0,0
23991,0,0,0,0,0
23992,0,0,0,0,0
23993,0,0,0,0,0
23994,0,0,0,0,0
23995,0,0,0,0,0
23996,5542529,0,0,0,0
23997,0,0,0,0,0
23998,3148390,0,0,0,0
23999,0,0,0,0,0
24000,0,0,0,0,0
24001,0,0,0,0,0
24002,0,0,0,0,0
24003,0,0,0,0,0
24004,0,0,0,0,0
24005,0,0,0,0,0
24006,0,0,0,0,0
24007,0,0,0,0,0
24008,0,0,0,0,0
24009,0,0,0,0,0
24010,0,0,0,0,0
24011,0,0,0,0,0
24012,0,0,0,0,0
24013,0,0,0,0,0
24014,0,0,0,0,0
24015,0,0,0,0,0
24016,0,0,0,0,0
24017,0,0,0,0,0
24018,0,0,0,0,0
24019,0,0,0,0,0
24020,0,0,0,0,0
24021,0,0,0,0,0
24022,0,0,0,0,0
24023,0,0,0,0,0
24024,0,0,0,0,0
24025,0,0,0,0,0
24026,0,0,0,0,0
24027,0,0,0,0,0
24028,0,0,0,0,0
24029,0,0,0,0,0
24030,0,0,0,0,0
24031,0,0,0,0,0
24032,0,0,0,0,0
24033,0,0,0,0,0
24034,0,0,0,0,0
24035,0,0,0,0,0
24036,0,0,0,0,0
24037,0,0,0,0,0
24038,0,0,0,0,0
24039,0,0,0,0,0
24041,0,0,0,0,0
24042,0,0,0,0,0
24043,0,0,0,0,0
24044,0,0,0,0,0
24045,0,0,0,0,0
24046,0,0,0,0,0
24047,0,0,0,0,0
24048,0,0,0,0,0
24049,0,0,0,0,0
24050,0,0,0,0,0
24051,0,0,0,0,0
24052,0,0,0,0,0
24053,0,0,0,0,0
24054,0,0,0,0,0
24055,0,0,0,0,0
24056,0,0,0,0,0
24057,0,0,0,0,0
24058,0,0,0,0,0
24059,0,0,0,0,0
24060,0,0,0,0,0
24061,0,0,0,0,0
24062,510000,0,0,0,0
24063,0,0,0,0,0
24064,0,0,0,0,0
24065,0,0,0,0,0
24066,510000,0,0,0,0
24067,0,0,0,0,0
24068,0,0,0,0,0
24069,0,0,0,0,0
24070,0,0,0,0,0
24071,0,0,0,0,0
24072,0,0,0,0,0
24073,0,0,0,0,0
24074,0,0,0,0,0
24075,0,0,0,0,0
24076,0,15980000,85621000,0,0
24077,0,0,0,0,0
24078,0,0,0,0,0
24079,510000,0,0,0,0
24080,0,0,0,0,0
24081,510000,0,0,0,0
24082,0,0,0,0,0
24083,0,0,0,0,0
24084,0,0,0,0,0
24085,0,0,0,0,0
24086,0,0,0,0,0
24087,0,0,0,0,0
24088,510000,0,0,0,0
24089,510000,0,0,0,0
24090,0,0,0,0,0
24091,0,0,0,0,0
24092,0,0,0,0,0
24093,0,0,0,0,0
24094,0,0,0,0,0
24095,0,0,0,0,0
24096,0,0,0,0,0
24097,31855760,0,0,0,56250
24098,0,0,0,0,0
24099,0,0,0,0,3708675
24100,0,0,0,0,0
24101,0,0,0,0,0
24102,0,0,0,0,0
24103,0,0,0,0,0
24104,13791511,0,0,0,0
24105,0,0,0,0,0
24106,0,0,0,0,22300
24107,31855760,0,0,0,3146175
24108,0,0,0,0,56250
24109,31855760,0,0,0,56250
24110,0,0,0,0,0
24111,0,0,0,0,0
24112,0,0,0,0,0
24114,0,0,651000,0,0
24115,0,0,0,0,0
24116,0,0,0,0,0
24117,0,0,0,0,0
24118,0,0,0,0,0
24119,13791511,0,0,0,0
24120,510000,0,0,0,22300
24121,0,0,0,0,0
24122,0,0,0,0,0
24123,0,0,0,0,0
24125,15247623,0,0,0,7597000
24126,0,0,0,0,0
24127,32365760,0,0,0,0
24128,0,0,0,0,0
24129,0,0,0,0,22300
24130,0,0,0,0,0
24131,0,0,0,0,0
24132,510000,0,0,0,0
24133,0,0,0,0,0
24134,13791511,0,0,0,22300
24135,0,0,0,0,0
24136,13791511,0,0,0,22300
24137,0,0,0,0,0
24138,0,0,0,0,0
24139,31855760,0,0,0,0
24140,0,0,0,0,0
24141,0,0,0,0,0
24142,0,0,0,0,0
24143,0,0,0,0,0
24144,0,0,0,0,0
24145,0,0,0,0,0
24147,0,0,0,0,0
24148,33311872,0,0,0,10780675
24149,0,0,0,0,0
24150,0,0,0,0,0
24151,13791511,0,0,0,22300
24152,0,0,0,0,0
24153,0,0,0,0,0
24154,0,0,0,0,0
24155,0,0,0,0,0
24156,27312302,0,0,0,0
24157,0,0,0,0,0
24158,0,0,0,0,0
24159,0,0,0,0,0
24160,510000,0,0,0,22300
24161,26802302,0,0,0,0
24162,0,0,0,0,0
24163,0,0,0,0,0
24164,27312302,0,0,0,0
24165,26802302,0,0,0,0
24166,0,0,0,0,0
24167,0,0,0,0,0
24168,59168062,0,0,0,0
24169,0,0,0,0,0
24170,0,0,0,0,0
24171,0,0,0,0,0
24172,34405760,0,0,0,0
24173,0,0,0,0,0
24174,0,0,0,0,0
24175,510000,0,0,0,22300
24176,0,0,0,0,0
24177,0,0,0,0,0
24178,0,0,0,0,0
24179,27312302,0,0,0,0
24180,58658062,0,0,0,0
24181,510000,0,0,0,22300
24182,510000,0,0,0,22300
24183,0,0,0,0,0
24184,0,0,0,0,0
24185,0,0,0,0,0
24186,0,0,0,14731900,0
24187,0,0,0,0,33200
24188,0,0,0,0,0
24189,0,0,0,0,0
24190,0,0,0,0,0
24191,0,57983000,0,0,18900
24192,0,0,0,0,0
24193,0,0,0,0,0
24194,0,0,0,14731900,0
24195,0,0,0,0,0
24196,0,0,0,0,33200
24197,0,0,0,0,0
24198,0,0,0,0,0
24199,0,0,0,0,0
24200,0,0,0,0,0
24201,0,0,0,0,33200
24202,0,0,0,0,0
24203,0,0,0,0,0
24204,0,0,0,0,0
24205,0,0,0,0,0
24206,0,0,0,0,0
24207,0,0,0,0,0
24208,0,0,0,0,0
24209,0,0,0,0,0
24210,0,0,0,0,0
24211,0,0,0,0,0
24212,0,0,0,0,0
24213,0,0,0,0,0
24214,0,0,0,14731900,0
24215,0,0,0,0,0
24216,0,0,0,0,0
24217,0,0,0,0,0
24218,0,0,0,0,0
24219,0,0,0,0,0
24220,0,0,0,0,0
24221,0,0,0,0,33200
24222,0,0,0,0,0
24223,0,0,0,0,0
24224,0,0,0,0,0
24225,510000,0,0,0,0
24226,0,0,0,0,0
24227,0,0,0,0,0
24228,0,0,0,0,0
24229,0,0,0,0,0
24230,0,57983000,0,0,33200
24231,0,0,0,0,0
24232,0,0,0,0,33200
24233,0,0,0,0,0
24234,0,0,0,0,33200
24235,0,0,0,0,0
24236,1275000,0,0,0,0
24237,0,0,0,0,0
24239,0,0,0,0,0
24240,0,0,0,0,0
24241,0,0,0,0,0
24242,0,0,0,0,0
24243,0,0,0,0,33200
24244,0,0,0,0,0
24245,0,0,0,0,0
24246,0,0,0,0,0
24247,0,0,0,0,0
24248,0,0,0,0,0
24249,0,0,0,0,0
24250,0,0,0,0,0
24251,0,0,0,0,0
24252,0,0,0,0,0
24253,0,0,0,0,33200
24254,0,0,0,0,33200
24255,0,0,0,0,0
24256,0,0,0,0,33200
24257,0,0,0,0,0
24258,0,0,0,0,0
24259,0,0,0,0,0
24260,0,0,0,0,0
24261,0,0,0,0,0
24262,0,0,0,0,0
24263,0,0,0,0,0
24264,0,0,0,0,0
24265,0,0,0,0,0
24266,0,0,0,0,33200
24267,0,0,0,0,0
24268,0,0,0,0,0
24269,0,0,0,0,0
24270,0,0,0,0,0
24271,0,0,0,0,0
24272,1020000,0,48000000,0,0
24273,0,0,0,0,0
24274,0,0,0,0,13800
24275,0,0,0,0,0
24276,0,0,0,0,0
24278,0,0,0,0,13800
24279,510000,0,0,0,13800
24280,510000,0,0,0,13800
24281,510000,0,0,0,597570
24282,510000,0,0,0,597570
24283,0,0,0,0,0
24284,0,0,0,0,597570
24285,0,0,0,0,0
24286,0,0,0,0,597570
24287,510000,0,0,0,0
24288,510000,0,0,0,0
24289,0,0,0,0,0
24290,0,0,0,0,0
24291,0,0,0,0,0
24292,0,0,72428380,0,13800
24294,0,102370000,0,0,0
24295,0,0,0,0,0
24296,0,0,0,0,0
24298,0,102370000,0,0,0
24299,0,0,0,0,597570
24300,0,0,0,0,0
24302,510000,0,0,0,0
24303,0,0,0,0,0
24304,0,0,0,0,0
24305,0,0,0,0,0
24307,0,0,0,0,0
24308,0,0,0,0,0
24310,0,0,0,0,0
24311,12445827,0,0,0,0
24312,0,0,0,0,0
24313,0,0,0,0,0
24314,510000,0,0,0,13800
24315,0,0,0,0,0
24316,0,0,0,0,0
24317,0,0,0,0,0
24318,0,0,0,0,0
24319,510000,0,144682103,0,0
24320,0,0,0,0,0
24321,0,0,0,0,0
24322,0,0,0,0,0
24323,0,0,0,0,0
24324,0,0,0,0,0
24325,0,0,0,0,0
24326,0,0,0,0,0
24327,0,0,0,0,0
24328,0,0,0,0,0
24329,0,0,0,0,0
24330,0,0,0,0,0
24331,0,0,0,0,0
24332,0,0,74700000,358320300,0
24333,0,0,0,0,0
24334,0,0,0,0,0
24335,765000,25895000,0,0,36681000
24336,0,0,0,0,0
24337,0,0,0,0,0
24338,0,0,0,0,36681000
24339,0,0,0,358320300,0
24340,0,0,0,0,0
24341,0,0,0,0,0
24342,0,0,0,0,0
24343,0,0,0,0,0
24344,0,25895000,0,0,0
24345,0,0,0,0,0
24346,0,0,0,0,0
24347,0,0,0,0,0
24348,0,0,0,0,0
24349,0,25895000,0,0,0
24350,0,0,0,0,0
24351,0,0,0,0,0
24352,0,0,0,0,0
24353,0,25895000,0,0,36681000
24354,0,0,0,0,0
24355,765000,25895000,0,0,0
24356,0,0,0,0,0
24357,0,0,0,0,0
24358,0,0,0,0,0
24359,0,0,0,0,0
24360,0,0,0,0,0
24361,8448073,25895000,0,0,0
24362,0,0,0,0,0
24363,0,0,74700000,358320300,0
24364,8880481,0,0,633309700,0
24365,0,0,74700000,0,0
24366,0,0,0,0,0
24367,0,0,0,0,0
24368,0,0,0,0,0
24369,0,0,0,0,0
24370,0,0,0,0,0
24371,0,0,0,0,0
24372,0,0,0,0,0
24373,0,0,0,0,0
24375,0,0,0,0,0
24376,0,0,0,0,0
24377,0,0,0,0,0
24378,0,0,0,0,0
24379,0,0,0,0,36681000
24380,0,0,0,0,0
24381,0,0,0,0,0
24382,0,0,0,0,0
24383,0,0,0,358320300,0
24384,0,0,0,0,0
24385,0,0,0,0,0
24386,0,0,0,0,0
24387,0,0,0,0,0
24388,510000,0,0,0,0
24389,0,0,0,0,0
24390,0,0,0,0,0
24391,510000,0,0,0,0
24392,0,0,74700000,358320300,0
24393,0,0,0,0,0
24394,0,0,0,0,0
24395,0,0,0,0,0
24399,0,0,0,0,0
24400,0,0,0,0,0
24402,0,0,0,0,0
24403,0,0,0,0,0
24405,0,0,0,0,0
24406,41520383,0,0,633309700,29950000
24407,0,0,143713343,44403300,761615000
24408,0,0,143713343,44403300,761615000
24411,0,0,0,0,0
24412,0,0,0,0,0
24413,0,0,0,0,0
24414,1044187,0,0,0,0
24415,0,0,0,0,0
24416,0,0,0,0,0
24417,0,0,0,0,0
24418,0,0,0,0,0
24419,0,0,0,0,0
24420,0,0,0,0,0
24421,0,0,0,0,0
24422,529378,0,0,0,0
24423,0,0,0,0,0
24424,18745214,0,0,0,0
24425,0,0,0,0,0
24426,0,0,0,0,0
24427,0,0,0,0,0
24428,0,0,0,0,0
24429,0,0,0,0,0
24430,0,0,0,0,0
24431,0,0,0,0,0
24432,0,0,0,0,0
24433,0,0,0,0,0
24434,0,0,0,0,0
24435,0,0,0,0,0
24436,13549598,0,0,0,0
24437,9432474,0,0,0,0
24438,21086846,0,0,0,0
24439,0,0,0,0,0
24440,0,0,0,0,0
24441,0,0,0,0,0
24442,0,0,0,0,0
24443,0,0,0,0,0
24444,8191423,0,0,0,0
24445,8191423,0,0,0,0
24446,0,0,0,0,0
24447,0,0,0,0,0
24448,0,0,0,0,0
24449,0,0,0,0,0
24450,0,0,0,0,0
24451,727311,0,0,0,0
24452,0,0,0,0,0
24453,0,0,0,0,0
24454,0,0,0,0,0
24455,0,0,0,0,0
24456,0,0,0,0,0
24457,14194321,0,0,103692217,0
24458,727311,0,0,0,0
24459,0,0,0,0,0
24460,0,0,0,0,0
24461,0,0,0,0,0
24462,0,0,0,0,0
24463,0,0,0,0,0
24464,0,0,0,0,0
24465,0,0,0,0,0
24466,0,0,0,0,597570
24467,0,0,0,0,0
24468,0,0,0,0,0
24469,0,0,0,0,0
24470,0,0,0,0,0
24471,0,0,0,0,0
24472,49406616,0,189800000,73001867,0
24473,37963612,0,0,14731900,0
24474,0,0,0,0,0
24475,0,0,0,0,0
24476,0,0,0,0,0
24477,0,0,0,0,0
24478,0,0,0,0,0
24479,255000,0,0,0,0
24483,0,0,0,0,0
24485,255000,0,0,0,0
24486,0,0,0,0,0
24487,31855760,0,0,0,22300
24490,0,0,0,0,0
24492,0,0,0,0,0
24493,255000,0,0,0,0
24496,0,0,0,0,0
24497,0,0,0,0,0
24498,0,0,0,0,0
24500,0,0,0,0,0
24501,727311,0,0,0,0
24502,0,0,0,0,0
24503,0,0,0,0,0
24504,8617981,0,0,657766500,0
24505,0,0,0,0,0
24506,0,0,0,0,0
24507,0,0,0,0,0
24508,7662045,0,0,103692217,0
24509,0,0,0,0,0
24510,0,0,0,0,0
24511,7560148,0,0,0,0
24512,0,0,0,0,0
24513,0,0,0,0,0
24514,0,0,0,0,0
24515,0,0,0,0,0
24516,0,0,0,0,0
24517,0,0,0,0,0
24518,0,0,0,0,0
24519,0,0,0,0,0
24520,0,0,0,0,0
24521,0,0,0,0,0
24524,0,0,0,0,0
24530,0,0,0,0,712865000
24533,49406616,0,143713343,73001867,724141969
24534,0,0,0,0,0
24541,510000,0,0,0,0
24542,0,0,0,0,0
24543,0,0,0,0,0
24544,0,0,0,0,0
24545,0,0,0,0,0
24546,0,0,0,0,0
24547,0,0,0,0,0
24549,0,0,0,0,0
24550,0,0,0,0,0
24551,0,0,0,0,0
24552,0,0,0,0,0
24553,0,0,0,0,0
24554,0,0,0,0,0
24555,0,0,0,0,0
24556,0,0,0,0,0
24557,0,0,0,0,0
24558,0,0,0,0,0
24559,0,0,0,0,0
24560,0,0,0,0,0
24561,0,0,0,0,0
24562,0,0,0,0,0
24563,23587058,0,0,0,547200
24564,0,0,0,0,0
24565,0,0,0,0,0
24566,0,0,0,0,0
24567,4300279,0,0,0,0
24568,0,0,0,0,0
24569,0,0,0,0,0
24570,0,0,0,0,0
24571,4555279,0,0,0,0
24572,0,0,0,0,0
24573,0,0,0,0,0
24574,0,0,0,0,33200
24575,510000,0,0,0,0
24576,0,0,0,0,0
24577,0,0,0,0,0
24578,0,0,0,0,0
24579,510000,0,0,0,0
24580,0,0,0,0,33200
24581,0,0,0,0,0
24582,0,0,0,0,0
24583,0,0,0,0,0
24584,510000,0,0,0,597570
24585,26802302,0,0,0,0
24586,0,0,0,0,0
24587,26802302,0,0,0,0
24588,0,0,0,0,0
24589,26802302,0,0,0,0
24590,0,0,0,0,0
24591,26802302,0,0,0,22300
24592,0,0,0,0,0
24593,0,0,0,0,0
24594,0,0,85621000,0,0
24595,0,0,0,0,0
24596,13791511,0,0,0,0
24597,0,0,0,0,0
24598,0,0,0,0,0
24600,0,0,0,0,0
24601,0,0,0,0,0
24602,0,15980000,85621000,0,0
24603,0,0,0,0,0
24604,0,0,0,0,0
24605,0,0,0,0,0
24606,0,0,85621000,0,0
24607,0,0,0,0,0
24608,0,0,0,0,0
24609,12594672,0,0,0,0
24610,0,0,0,0,0
24611,0,25895000,0,0,36681000
24612,0,0,0,0,0
24613,0,0,0,0,0
24614,0,0,0,0,0
24615,0,0,0,0,0
24616,12445827,25895000,0,0,0
24617,0,0,0,0,0
24619,0,0,0,0,0
24620,0,0,0,0,0
24621,0,0,0,0,0
24622,0,0,0,0,0
24623,0,0,0,0,0
24624,0,0,0,0,0
24625,0,0,0,0,0
24626,727311,0,0,0,0
24627,14194321,0,0,0,0
24628,0,0,0,0,0
24629,0,0,0,0,0
24630,0,0,0,0,0
24631,0,0,0,0,0
24632,0,0,0,0,0
24633,0,0,0,0,0
24634,0,0,0,0,0
24635,0,0,0,0,0
24636,8057310,0,0,0,0
24637,0,0,0,0,0
24638,0,0,0,0,0
24639,0,0,0,0,0
24640,0,0,0,0,0
24641,0,0,0,0,0
24642,0,0,0,0,0
24643,0,0,0,0,0
24644,0,0,0,0,0
24645,0,0,0,0,0
24646,0,0,0,0,0
24647,0,0,0,0,0
24648,0,0,0,0,0
24649,0,0,0,0,0
24650,7560148,0,0,0,0
24651,13549598,0,0,0,0
24652,3032638,0,0,0,0
24653,0,0,0,0,0
24654,0,0,0,0,0
24655,727311,0,0,0,0
24656,0,0,0,0,0
24657,0,0,0,0,0
24658,0,0,0,0,0
24659,0,0,0,0,0
24660,0,0,0,0,0
24661,727311,0,0,0,0
24662,0,0,0,0,0
24663,7044954,0,0,657766500,0
24664,0,0,0,0,0
24665,0,0,0,0,0
24666,0,0,0,0,0
24667,0,0,0,0,0
24669,0,0,0,0,0
24670,0,0,0,0,0
24671,0,0,0,0,0
24672,0,0,0,0,0
24673,0,0,0,0,0
24674,0,0,0,0,0
24675,0,0,0,0,0
24676,0,0,0,0,0
24677,0,0,0,0,33200
24678,0,0,0,0,0
24679,0,0,0,14731900,0
24680,0,0,0,0,0
24681,0,0,0,0,0
24682,510000,0,0,0,0
24683,0,0,0,0,0
24684,0,0,0,0,0
24685,0,0,0,0,33200
24686,0,0,0,0,0
24687,0,0,0,0,0
24688,3032638,0,0,14731900,0
24689,0,0,0,0,0
24690,0,0,0,0,14300
24691,0,0,0,0,0
24692,37963612,0,0,0,0
24693,0,0,0,0,0
24694,0,0,0,0,0
24696,0,0,0,0,0
24697,0,0,0,0,0
24698,0,0,0,0,0
24700,727311,0,0,103692217,0
24702,2877583,0,0,633309700,0
24703,0,0,0,0,0
24705,0,0,0,0,0
24706,1044187,0,0,0,0
24707,0,0,0,0,0
24711,0,0,0,0,0
24713,0,0,0,0,0
24715,0,0,0,0,0
24716,6265398,0,0,128149017,0
24717,6519954,0,0,761458717,0
24719,0,0,0,0,0
24720,2098027,0,0,0,0
24723,727311,0,0,0,0
24724,0,0,0,0,0
24725,727311,0,0,0,0
24726,0,0,0,0,0
24727,0,0,0,0,0
24728,0,0,0,0,0
24729,0,0,0,0,0
24732,0,0,0,0,0
24733,0,0,0,0,0
24734,0,0,0,0,0
24736,0,0,0,0,0
24739,0,0,0,0,0
24740,0,0,0,0,0
24746,0,0,0,0,0
24747,255000,0,0,0,0
24748,0,0,0,0,0
24749,0,0,0,0,0
24757,780000,0,0,0,0
24758,0,0,0,0,0
24763,0,0,0,0,0
24765,0,0,0,0,0
24771,3980731,0,0,0,0
24772,0,0,0,0,0
24773,0,0,0,0,0
24774,0,0,0,0,0
24775,0,0,0,0,0
24776,0,0,0,0,0
24777,0,0,0,0,0
24778,0,0,0,0,0
24779,0,0,0,0,0
24780,0,0,0,0,0
24781,0,0,0,0,0
24782,0,0,0,0,0
24784,0,0,0,0,0
24785,0,0,0,0,0
